,城市,链接,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,供暖方式,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,价格（单位：人民币）,别墅类型
246,沈阳,https://sy.lianjia.com/ershoufang/102105490195.html,3室1厅1厨2卫,低楼层 (共34层),136㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2022-04-24,商品房,2020-04-09,普通住宅,暂无数据,非共有,"
                                有抵押 160万元 工商 业主自还
                              ",已上传房本照片,2650000.0,
247,沈阳,https://sy.lianjia.com/ershoufang/102104660425.html,3室1厅1厨1卫,中楼层 (共8层),103.62㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,集中供暖,暂无数据,2021-07-28,商品房,2001-11-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,850000.0,
248,沈阳,https://sy.lianjia.com/ershoufang/102106027747.html,3室1厅1厨1卫,高楼层 (共33层),104.44㎡,平层,暂无数据,板楼,南 西 北,钢混结构,毛坯,两梯四户,集中供暖,有,2022-09-21,商品房,2020-08-29,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,790000.0,
249,沈阳,https://sy.lianjia.com/ershoufang/102106146327.html,3室2厅1厨2卫,低楼层 (共34层),123㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,集中供暖,有,2022-10-26,商品房,2019-10-27,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1500000.0,
250,沈阳,https://sy.lianjia.com/ershoufang/102105789007.html,3室2厅1厨1卫,中楼层 (共9层),116.55㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,集中供暖,有,2022-07-15,商品房,2016-06-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1160000.0,
251,沈阳,https://sy.lianjia.com/ershoufang/102101693695.html,2室1厅1厨1卫,中楼层 (共23层),87.48㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,集中供暖,有,2019-07-26,商品房,2016-09-14,普通住宅,满五年,非共有,"
                                有抵押 银行 业主自还
                              ",已上传房本照片,1530000.0,
252,沈阳,https://sy.lianjia.com/ershoufang/102106038734.html,3室1厅1厨1卫,中楼层 (共34层),104㎡,平层,82.87㎡,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-09-23,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 60万元 业主自还
                              ",未上传房本照片,1100000.0,
253,沈阳,https://sy.lianjia.com/ershoufang/102103958037.html,3室2厅1厨2卫,低楼层 (共33层),120.66㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2021-03-03,商品房,2015-04-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,750000.0,
254,沈阳,https://sy.lianjia.com/ershoufang/102103983693.html,3室2厅1厨1卫,高楼层 (共18层),100.55㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2021-03-07,商品房,2014-07-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,930000.0,
255,沈阳,https://sy.lianjia.com/ershoufang/102105923113.html,2室1厅1厨1卫,中楼层 (共33层),83.34㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-08-19,商品房,2020-01-20,普通住宅,暂无数据,非共有,"
                                有抵押 40万元 建设银行 业主自还
                              ",已上传房本照片,880000.0,
256,沈阳,https://sy.lianjia.com/ershoufang/102104174504.html,3室2厅1厨2卫,低楼层 (共2层),155.03㎡,,暂无数据,,南 北,钢混结构,毛坯,,集中供暖,,2021-04-12,商品房,2020-06-10,别墅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1660000.0,联排
257,沈阳,https://sy.lianjia.com/ershoufang/102105372360.html,3室2厅1厨2卫,中楼层 (共18层),106.58㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-03-03,商品房,2020-04-06,普通住宅,暂无数据,共有,"
                                有抵押 70万元 农行 客户偿还
                              ",已上传房本照片,1500000.0,
258,沈阳,https://sy.lianjia.com/ershoufang/102104066026.html,3室1厅1厨2卫,中楼层 (共28层),134.81㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,集中供暖,有,2021-03-22,商品房,2016-02-01,普通住宅,满五年,共有,"
                                有抵押 30万元 客户偿还
                              ",已上传房本照片,820000.0,
259,沈阳,https://sy.lianjia.com/ershoufang/102106105390.html,3室1厅1厨1卫,高楼层 (共33层),98.12㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,集中供暖,有,2022-10-13,商品房,2020-10-05,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,790000.0,
260,沈阳,https://sy.lianjia.com/ershoufang/102105369312.html,3室2厅1厨2卫,高楼层 (共19层),112.86㎡,平层,86.66㎡,板楼,南 北,钢混结构,精装,三梯两户,集中供暖,有,2022-03-02,商品房,2017-03-08,普通住宅,满五年,共有,"
                                有抵押 27万元 招商银行 业主自还
                              ",已上传房本照片,1390000.0,
261,沈阳,https://sy.lianjia.com/ershoufang/102105751952.html,3室2厅1厨2卫,高楼层 (共34层),123.85㎡,平层,暂无数据,板楼,西南,钢混结构,精装,三梯九户,集中供暖,有,2022-07-05,商品房,2015-11-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1680000.0,
262,沈阳,https://sy.lianjia.com/ershoufang/102104933725.html,3室1厅1厨2卫,低楼层 (共24层),127.09㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2021-09-28,商品房,2018-11-21,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1600000.0,
263,沈阳,https://sy.lianjia.com/ershoufang/102106049724.html,2室1厅1厨1卫,中楼层 (共33层),87.97㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-09-26,商品房,2017-01-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,610000.0,
264,沈阳,https://sy.lianjia.com/ershoufang/102104885282.html,3室2厅1厨2卫,中楼层 (共27层),117.83㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2021-09-15,商品房,2018-03-01,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1350000.0,
265,沈阳,https://sy.lianjia.com/ershoufang/102106148673.html,3室1厅1厨2卫,中楼层 (共11层),128.13㎡,平层,108.39㎡,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2022-10-27,商品房,2020-10-24,普通住宅,暂无数据,非共有,"
                                有抵押 70万元 盛京银行 客户偿还
                              ",已上传房本照片,1700000.0,
266,沈阳,https://sy.lianjia.com/ershoufang/102105980027.html,3室2厅1厨2卫,高楼层 (共30层),113.3㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-09-05,商品房,2019-09-30,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,750000.0,
267,沈阳,https://sy.lianjia.com/ershoufang/102105772816.html,4室2厅1厨2卫,中楼层 (共18层),125.49㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-07-10,商品房,2019-11-05,普通住宅,暂无数据,非共有,"
                                有抵押 50万元 中国银行 客户偿还
                              ",已上传房本照片,1490000.0,
268,沈阳,https://sy.lianjia.com/ershoufang/102104962501.html,3室2厅1厨2卫,低楼层 (共18层),106.97㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2021-10-07,商品房,2020-05-27,普通住宅,暂无数据,非共有,"
                                有抵押 25万元 客户偿还
                              ",已上传房本照片,1170000.0,
269,沈阳,https://sy.lianjia.com/ershoufang/102105933514.html,3室1厅1厨1卫,低楼层 (共18层),120.01㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,十梯两户,集中供暖,有,2022-08-22,商品房,2012-09-02,普通住宅,满五年,共有,"
                                有抵押 170万元 客户偿还
                              ",已上传房本照片,990000.0,
270,沈阳,https://sy.lianjia.com/ershoufang/102105570586.html,2室1厅1厨1卫,高楼层 (共24层),78.46㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,集中供暖,有,2022-05-19,商品房,2018-03-19,普通住宅,未满两年,非共有,"
                                有抵押 28万元 农业银行 客户偿还
                              ",已上传房本照片,590000.0,
271,沈阳,https://sy.lianjia.com/ershoufang/102106027747.html,3室1厅1厨1卫,高楼层 (共33层),104.44㎡,平层,暂无数据,板楼,南 西 北,钢混结构,毛坯,两梯四户,集中供暖,有,2022-09-21,商品房,2020-08-29,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,790000.0,
272,沈阳,https://sy.lianjia.com/ershoufang/102105372360.html,3室2厅1厨2卫,中楼层 (共18层),106.58㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-03-03,商品房,2020-04-06,普通住宅,暂无数据,共有,"
                                有抵押 70万元 农行 客户偿还
                              ",已上传房本照片,1500000.0,
273,沈阳,https://sy.lianjia.com/ershoufang/102104952976.html,5室2厅3厨2卫,高楼层 (共8层),154.5㎡,跃层,150㎡,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,无,2021-10-05,商品房,2014-12-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1100000.0,
274,沈阳,https://sy.lianjia.com/ershoufang/102105609160.html,2室2厅1厨1卫,高楼层 (共34层),87.55㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-05-29,商品房,2020-05-14,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",已上传房本照片,1090000.0,
275,沈阳,https://sy.lianjia.com/ershoufang/102105126151.html,3室2厅1厨2卫,高楼层 (共33层),150.21㎡,平层,暂无数据,板楼,北 南,钢混结构,精装,两梯三户,集中供暖,有,2021-11-27,商品房,2016-11-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1100000.0,
276,沈阳,https://sy.lianjia.com/ershoufang/102105850223.html,2室2厅1厨1卫,高楼层 (共18层),92.55㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-07-30,商品房,2016-11-08,普通住宅,满五年,共有,"
                                有抵押 31万元 建行 客户偿还
                              ",已上传房本照片,810000.0,
277,沈阳,https://sy.lianjia.com/ershoufang/102102737033.html,3室2厅1厨2卫,低楼层 (共28层),136㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,集中供暖,有,2020-05-09,商品房,2014-09-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,1090000.0,
278,沈阳,https://sy.lianjia.com/ershoufang/102106105390.html,3室1厅1厨1卫,高楼层 (共33层),98.12㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,集中供暖,有,2022-10-13,商品房,2020-10-05,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,790000.0,
279,沈阳,https://sy.lianjia.com/ershoufang/102105850342.html,3室3厅2厨1卫,低楼层 (共11层),106.22㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯两户,集中供暖,有,2022-07-31,商品房,2016-08-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,510000.0,
280,沈阳,https://sy.lianjia.com/ershoufang/102106146327.html,3室2厅1厨2卫,低楼层 (共34层),123㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,集中供暖,有,2022-10-26,商品房,2019-10-27,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1500000.0,
281,沈阳,https://sy.lianjia.com/ershoufang/102105789007.html,3室2厅1厨1卫,中楼层 (共9层),116.55㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,集中供暖,有,2022-07-15,商品房,2016-06-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1160000.0,
